Human
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
InfantryUnit,test1,100
